action_id,case_id,tool_id,action_type,actor,status,risk_level,input_payload,result_payload,external_ref,idempotency_key,approval_id,amount,executed_at
ACT-0032,CASE-0092,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0092"", ""evidence_ids"": [""EVID-00313"", ""EVID-00314"", ""EVID-00315""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-614 \u2014 \u20b91120.72\n\nOrder ORD-614 (payment PAY-0614) settled \u20b90 against contractual expectation \u20b91120.72 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91120.72."", ""amount"": 822.81}","{""draft_id"": ""DRF-CASE-0092"", ""draft"": ""Subject: Settlement discrepancy on ORD-614 \u2014 \u20b91120.72\n\nOrder ORD-614 (payment PAY-0614) settled \u20b90 against contractual expectation \u20b91120.72 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91120.72.""}",,CASE-0092_DRAFT,,822.81,2026-09-05T07:13:02Z
ACT-0033,CASE-0092,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0092"", ""evidence_ids"": [""EVID-00313"", ""EVID-00314"", ""EVID-00315""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-614 \u2014 \u20b91120.72\n\nOrder ORD-614 (payment PAY-0614) settled \u20b90 against contractual expectation \u20b91120.72 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91120.72."", ""amount"": 822.81}","{""external_reference"": ""DIS-CASE-0092"", ""dispute_id"": ""DIS-CASE-0092"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:02Z"", ""simulated"": true}",DIS-CASE-0092,CASE-0092_CREATE,APR-0016,822.81,2026-09-05T07:13:02Z
ACT-0034,CASE-0032,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0032"", ""evidence_ids"": [""EVID-00109"", ""EVID-00110"", ""EVID-00111""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-157 \u2014 \u20b9814.95\n\nOrder ORD-157 (payment PAY-0157) settled \u20b90 against contractual expectation \u20b9814.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9814.95."", ""amount"": 814.95}","{""draft_id"": ""DRF-CASE-0032"", ""draft"": ""Subject: Settlement discrepancy on ORD-157 \u2014 \u20b9814.95\n\nOrder ORD-157 (payment PAY-0157) settled \u20b90 against contractual expectation \u20b9814.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9814.95.""}",,CASE-0032_DRAFT,,814.95,2026-09-05T07:13:02Z
ACT-0035,CASE-0032,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0032"", ""evidence_ids"": [""EVID-00109"", ""EVID-00110"", ""EVID-00111""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-157 \u2014 \u20b9814.95\n\nOrder ORD-157 (payment PAY-0157) settled \u20b90 against contractual expectation \u20b9814.95 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9814.95."", ""amount"": 814.95}","{""external_reference"": ""DIS-CASE-0032"", ""dispute_id"": ""DIS-CASE-0032"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:02Z"", ""simulated"": true}",DIS-CASE-0032,CASE-0032_CREATE,APR-0017,814.95,2026-09-05T07:13:02Z
ACT-0036,CASE-0026,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0026"", ""evidence_ids"": [""EVID-00090"", ""EVID-00091"", ""EVID-00092""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-126 \u2014 \u20b91283.49\n\nOrder ORD-126 (payment PAY-0126) settled \u20b90 against contractual expectation \u20b91283.49 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91283.49."", ""amount"": 792.3}","{""draft_id"": ""DRF-CASE-0026"", ""draft"": ""Subject: Settlement discrepancy on ORD-126 \u2014 \u20b91283.49\n\nOrder ORD-126 (payment PAY-0126) settled \u20b90 against contractual expectation \u20b91283.49 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91283.49.""}",,CASE-0026_DRAFT,,792.3,2026-09-05T07:13:03Z
ACT-0037,CASE-0026,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0026"", ""evidence_ids"": [""EVID-00090"", ""EVID-00091"", ""EVID-00092""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-126 \u2014 \u20b91283.49\n\nOrder ORD-126 (payment PAY-0126) settled \u20b90 against contractual expectation \u20b91283.49 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91283.49."", ""amount"": 792.3}","{""external_reference"": ""DIS-CASE-0026"", ""dispute_id"": ""DIS-CASE-0026"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:03Z"", ""simulated"": true}",DIS-CASE-0026,CASE-0026_CREATE,APR-0018,792.3,2026-09-05T07:13:03Z
ACT-0038,CASE-0086,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0086"", ""evidence_ids"": [""EVID-00294"", ""EVID-00295"", ""EVID-00296""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-568 \u2014 \u20b91188.26\n\nOrder ORD-568 (payment PAY-0568) settled \u20b90 against contractual expectation \u20b91188.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91188.26."", ""amount"": 788.94}","{""draft_id"": ""DRF-CASE-0086"", ""draft"": ""Subject: Settlement discrepancy on ORD-568 \u2014 \u20b91188.26\n\nOrder ORD-568 (payment PAY-0568) settled \u20b90 against contractual expectation \u20b91188.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91188.26.""}",,CASE-0086_DRAFT,,788.94,2026-09-05T07:13:03Z
ACT-0039,CASE-0086,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0086"", ""evidence_ids"": [""EVID-00294"", ""EVID-00295"", ""EVID-00296""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-568 \u2014 \u20b91188.26\n\nOrder ORD-568 (payment PAY-0568) settled \u20b90 against contractual expectation \u20b91188.26 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91188.26."", ""amount"": 788.94}","{""external_reference"": ""DIS-CASE-0086"", ""dispute_id"": ""DIS-CASE-0086"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:03Z"", ""simulated"": true}",DIS-CASE-0086,CASE-0086_CREATE,APR-0019,788.94,2026-09-05T07:13:03Z
ACT-0040,CASE-0083,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0083"", ""evidence_ids"": [""EVID-00284"", ""EVID-00285"", ""EVID-00286""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-498 \u2014 \u20b9751.74\n\nOrder ORD-498 (payment PAY-0498) settled \u20b90 against contractual expectation \u20b9751.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9751.74."", ""amount"": 751.74}","{""draft_id"": ""DRF-CASE-0083"", ""draft"": ""Subject: Settlement discrepancy on ORD-498 \u2014 \u20b9751.74\n\nOrder ORD-498 (payment PAY-0498) settled \u20b90 against contractual expectation \u20b9751.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9751.74.""}",,CASE-0083_DRAFT,,751.74,2026-09-05T07:13:04Z
ACT-0041,CASE-0083,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0083"", ""evidence_ids"": [""EVID-00284"", ""EVID-00285"", ""EVID-00286""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-498 \u2014 \u20b9751.74\n\nOrder ORD-498 (payment PAY-0498) settled \u20b90 against contractual expectation \u20b9751.74 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9751.74."", ""amount"": 751.74}","{""external_reference"": ""DIS-CASE-0083"", ""dispute_id"": ""DIS-CASE-0083"", ""status"": ""SUBMIT_FAILED"", ""submitted_at"": ""2026-09-05T07:13:04Z"", ""simulated"": true, ""error"": ""gateway rejected dispute payload""}",DIS-CASE-0083,CASE-0083_CREATE,APR-0020,751.74,2026-09-05T07:13:04Z
ACT-0042,CASE-0107,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0107"", ""evidence_ids"": [""EVID-00364"", ""EVID-00365"", ""EVID-00366""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-702 \u2014 \u20b91129.65\n\nOrder ORD-702 (payment PAY-0702) settled \u20b90 against contractual expectation \u20b91129.65 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91129.65."", ""amount"": 675.77}","{""draft_id"": ""DRF-CASE-0107"", ""draft"": ""Subject: Settlement discrepancy on ORD-702 \u2014 \u20b91129.65\n\nOrder ORD-702 (payment PAY-0702) settled \u20b90 against contractual expectation \u20b91129.65 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91129.65.""}",,CASE-0107_DRAFT,,675.77,2026-09-05T07:13:04Z
ACT-0043,CASE-0107,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0107"", ""evidence_ids"": [""EVID-00364"", ""EVID-00365"", ""EVID-00366""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-702 \u2014 \u20b91129.65\n\nOrder ORD-702 (payment PAY-0702) settled \u20b90 against contractual expectation \u20b91129.65 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91129.65."", ""amount"": 675.77}","{""external_reference"": ""DIS-CASE-0107"", ""dispute_id"": ""DIS-CASE-0107"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:04Z"", ""simulated"": true}",DIS-CASE-0107,CASE-0107_CREATE,APR-0021,675.77,2026-09-05T07:13:04Z
ACT-0044,CASE-0088,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0088"", ""evidence_ids"": [""EVID-00300"", ""EVID-00301"", ""EVID-00302""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-580 \u2014 \u20b9607.89\n\nOrder ORD-580 (payment PAY-0580) settled \u20b97190.16 against contractual expectation \u20b97798.05 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9607.89."", ""amount"": 607.89}","{""draft_id"": ""DRF-CASE-0088"", ""draft"": ""Subject: Settlement discrepancy on ORD-580 \u2014 \u20b9607.89\n\nOrder ORD-580 (payment PAY-0580) settled \u20b97190.16 against contractual expectation \u20b97798.05 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9607.89.""}",,CASE-0088_DRAFT,,607.89,2026-09-05T07:13:05Z
ACT-0045,CASE-0088,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0088"", ""evidence_ids"": [""EVID-00300"", ""EVID-00301"", ""EVID-00302""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-580 \u2014 \u20b9607.89\n\nOrder ORD-580 (payment PAY-0580) settled \u20b97190.16 against contractual expectation \u20b97798.05 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9607.89."", ""amount"": 607.89}","{""external_reference"": ""DIS-CASE-0088"", ""dispute_id"": ""DIS-CASE-0088"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:05Z"", ""simulated"": true}",DIS-CASE-0088,CASE-0088_CREATE,APR-0022,607.89,2026-09-05T07:13:05Z
ACT-0046,CASE-0030,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0030"", ""evidence_ids"": [""EVID-00102"", ""EVID-00103"", ""EVID-00104""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-140 \u2014 \u20b9571.83\n\nOrder ORD-140 (payment PAY-0140) settled \u20b90 against contractual expectation \u20b9571.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9571.83."", ""amount"": 571.83}","{""draft_id"": ""DRF-CASE-0030"", ""draft"": ""Subject: Settlement discrepancy on ORD-140 \u2014 \u20b9571.83\n\nOrder ORD-140 (payment PAY-0140) settled \u20b90 against contractual expectation \u20b9571.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9571.83.""}",,CASE-0030_DRAFT,,571.83,2026-09-05T07:13:05Z
ACT-0047,CASE-0030,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0030"", ""evidence_ids"": [""EVID-00102"", ""EVID-00103"", ""EVID-00104""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-140 \u2014 \u20b9571.83\n\nOrder ORD-140 (payment PAY-0140) settled \u20b90 against contractual expectation \u20b9571.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9571.83."", ""amount"": 571.83}","{""external_reference"": ""DIS-CASE-0030"", ""dispute_id"": ""DIS-CASE-0030"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:05Z"", ""simulated"": true}",DIS-CASE-0030,CASE-0030_CREATE,APR-0023,571.83,2026-09-05T07:13:05Z
ACT-0048,CASE-0042,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0042"", ""evidence_ids"": [""EVID-00143"", ""EVID-00144"", ""EVID-00145""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-196 \u2014 \u20b9550.24\n\nOrder ORD-196 (payment PAY-0196) settled \u20b90 against contractual expectation \u20b9550.24 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9550.24."", ""amount"": 550.24}","{""draft_id"": ""DRF-CASE-0042"", ""draft"": ""Subject: Settlement discrepancy on ORD-196 \u2014 \u20b9550.24\n\nOrder ORD-196 (payment PAY-0196) settled \u20b90 against contractual expectation \u20b9550.24 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9550.24.""}",,CASE-0042_DRAFT,,550.24,2026-09-05T07:13:06Z
ACT-0049,CASE-0042,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0042"", ""evidence_ids"": [""EVID-00143"", ""EVID-00144"", ""EVID-00145""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-196 \u2014 \u20b9550.24\n\nOrder ORD-196 (payment PAY-0196) settled \u20b90 against contractual expectation \u20b9550.24 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9550.24."", ""amount"": 550.24}","{""external_reference"": ""DIS-CASE-0042"", ""dispute_id"": ""DIS-CASE-0042"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:06Z"", ""simulated"": true}",DIS-CASE-0042,CASE-0042_CREATE,APR-0024,550.24,2026-09-05T07:13:06Z
ACT-0050,CASE-0122,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0122"", ""evidence_ids"": [""EVID-00418"", ""EVID-00419"", ""EVID-00420""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-812 \u2014 \u20b9531.04\n\nOrder ORD-812 (payment PAY-0812) settled \u20b90 against contractual expectation \u20b9531.04 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9531.04."", ""amount"": 531.04}","{""draft_id"": ""DRF-CASE-0122"", ""draft"": ""Subject: Settlement discrepancy on ORD-812 \u2014 \u20b9531.04\n\nOrder ORD-812 (payment PAY-0812) settled \u20b90 against contractual expectation \u20b9531.04 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9531.04.""}",,CASE-0122_DRAFT,,531.04,2026-09-05T07:13:06Z
ACT-0051,CASE-0122,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0122"", ""evidence_ids"": [""EVID-00418"", ""EVID-00419"", ""EVID-00420""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-812 \u2014 \u20b9531.04\n\nOrder ORD-812 (payment PAY-0812) settled \u20b90 against contractual expectation \u20b9531.04 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9531.04."", ""amount"": 531.04}","{""external_reference"": ""DIS-CASE-0122"", ""dispute_id"": ""DIS-CASE-0122"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:13:06Z"", ""simulated"": true}",DIS-CASE-0122,CASE-0122_CREATE,APR-0025,531.04,2026-09-05T07:13:06Z
ACT-0052,CASE-0147,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0147"", ""evidence_ids"": [""EVID-00503"", ""EVID-00504"", ""EVID-00505""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-982 \u2014 \u20b9479.39\n\nOrder ORD-982 (payment PAY-0982) settled \u20b90 against contractual expectation \u20b9479.39 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9479.39."", ""amount"": 479.39}","{""draft_id"": ""DRF-CASE-0147"", ""draft"": ""Subject: Settlement discrepancy on ORD-982 \u2014 \u20b9479.39\n\nOrder ORD-982 (payment PAY-0982) settled \u20b90 against contractual expectation \u20b9479.39 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9479.39.""}",,CASE-0147_DRAFT,,479.39,2026-09-05T07:13:07Z
