gt_id,txn_id,order_id,payment_id,has_anomaly,actual_problem,anomaly_type,true_expected_amount,true_actual_amount,true_leakage_amount,true_recoverable,true_recovery_amount,true_root_cause,true_required_evidence,true_best_action,true_deadline,true_should_escalate
GT-0672,TXN-672,ORD-672,PAY-0672,FALSE,,,3402.63,3402.63,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0673,TXN-673,ORD-673,PAY-0673,FALSE,,,6771.94,6771.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0674,TXN-674,ORD-674,PAY-0674,FALSE,,,1952.28,1952.28,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0675,TXN-675,ORD-675,PAY-0675,FALSE,,,674.32,674.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0676,TXN-676,ORD-676,PAY-0676,FALSE,,,2727.88,2727.88,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0677,TXN-677,ORD-677,PAY-0677,FALSE,,,444.4,444.4,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0678,TXN-678,ORD-678,PAY-0678,FALSE,,,4958.9,4958.9,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0679,TXN-679,ORD-679,PAY-0679,FALSE,,,1381.13,1381.13,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0680,TXN-680,ORD-680,PAY-0680,TRUE,refund_economics on #1680,LEAK-REFUND-ECONOMICS,1302.75,1282.06,20.69,TRUE,20.69,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0681,TXN-681,ORD-681,PAY-0681,TRUE,settlement_short on #1681,LEAK-SETTLEMENT-SHORT,2864.36,2644.44,219.92,TRUE,219.92,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0682,TXN-682,ORD-682,PAY-0682,FALSE,,,6096.51,6096.51,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0683,TXN-683,ORD-683,PAY-0683,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0684,TXN-684,ORD-684,PAY-0684,FALSE,,,776.84,776.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0685,TXN-685,ORD-685,PAY-0685,FALSE,,,625.97,625.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0686,TXN-686,ORD-686,PAY-0686,TRUE,refund_economics on #1686,LEAK-REFUND-ECONOMICS,1157.77,1143.83,13.94,TRUE,13.94,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0687,TXN-687,ORD-687,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0688,TXN-688,ORD-688,PAY-0688,FALSE,,,2584.72,2584.72,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0689,TXN-689,ORD-689,PAY-0689,FALSE,,,923.47,923.47,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0690,TXN-690,ORD-690,PAY-0690,FALSE,,,621.78,621.78,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0691,TXN-691,ORD-691,PAY-0691,FALSE,,,1736.98,1736.98,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0692,TXN-692,ORD-692,PAY-0692,FALSE,,,2340.14,2340.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0693,TXN-693,ORD-693,PAY-0693,FALSE,,,824.09,824.09,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0694,TXN-694,ORD-694,PAY-0694,FALSE,,,2782.08,2782.08,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0695,TXN-695,ORD-695,PAY-0695,FALSE,,,621.2,621.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0696,TXN-696,ORD-696,PAY-0696,FALSE,,,2351.89,2351.89,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0697,TXN-697,ORD-697,PAY-0697,FALSE,,,1833.33,1833.33,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0698,TXN-698,ORD-698,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0699,TXN-699,ORD-699,PAY-0699,TRUE,missing_settlement on #1699,LEAK-MISSING-SETTLEMENT,284.84,0,284.84,TRUE,284.84,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0700,TXN-700,ORD-700,PAY-0700,FALSE,,,217.35,217.35,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0701,TXN-701,ORD-701,PAY-0701,FALSE,,,917.16,917.16,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0702,TXN-702,ORD-702,PAY-0702,TRUE,missing_settlement on #1702,LEAK-MISSING-SETTLEMENT,675.77,0,675.77,TRUE,675.77,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0703,TXN-703,ORD-703,PAY-0703,FALSE,,,1636.71,1636.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0704,TXN-704,ORD-704,PAY-0704,FALSE,,,295.43,295.43,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0705,TXN-705,ORD-705,PAY-0705,TRUE,missing_settlement on #1705,LEAK-MISSING-SETTLEMENT,1722.34,0,1722.34,TRUE,1722.34,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0706,TXN-706,ORD-706,PAY-0706,FALSE,,,434.45,434.45,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0707,TXN-707,ORD-707,PAY-0707,FALSE,,,4875.58,4875.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0708,TXN-708,ORD-708,PAY-0708,FALSE,,,9095.79,9095.79,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0709,TXN-709,ORD-709,PAY-0709,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0710,TXN-710,ORD-710,PAY-0710,FALSE,,,1025.9,1025.9,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0711,TXN-711,ORD-711,PAY-0711,TRUE,fee_excess on #1711,LEAK-FEE-EXCESS,1424.53,1422.29,2.24,TRUE,2.24,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0712,TXN-712,ORD-712,PAY-0712,FALSE,,,4106.29,4106.29,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0713,TXN-713,ORD-713,PAY-0713,FALSE,,,1232.09,1232.09,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0714,TXN-714,ORD-714,PAY-0714,FALSE,,,6588.76,6588.76,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0715,TXN-715,ORD-715,PAY-0715,FALSE,,,2183.28,2183.28,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0716,TXN-716,ORD-716,PAY-0716,FALSE,,,1478.71,1478.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0717,TXN-717,ORD-717,PAY-0717,FALSE,,,276.17,276.17,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0718,TXN-718,ORD-718,PAY-0718,TRUE,settlement_short on #1718,LEAK-SETTLEMENT-SHORT,738.74,729.88,8.86,TRUE,8.86,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0719,TXN-719,ORD-719,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0720,TXN-720,ORD-720,PAY-0720,FALSE,,,915.84,915.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0721,TXN-721,ORD-721,PAY-0721,FALSE,,,845.93,845.93,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0722,TXN-722,ORD-722,PAY-0722,FALSE,,,1332.86,1332.86,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0723,TXN-723,ORD-723,PAY-0723,FALSE,,,2556.61,2556.61,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0724,TXN-724,ORD-724,PAY-0724,FALSE,,,12102.6,12102.6,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0725,TXN-725,ORD-725,PAY-0725,FALSE,,,3334.1,3334.1,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0726,TXN-726,ORD-726,PAY-0726,FALSE,,,2504.83,2504.83,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0727,TXN-727,ORD-727,PAY-0727,FALSE,,,2012.5,2012.5,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0728,TXN-728,ORD-728,PAY-0728,FALSE,,,3090.97,3090.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0729,TXN-729,ORD-729,PAY-0729,TRUE,duplicate_fee on #1729,LEAK-DUPLICATE-FEE,1711.9,1703.78,8.12,TRUE,8.12,duplicate MDR fee event charged for the same payment,RECON_RESULT|RATE_CARD|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0730,TXN-730,ORD-730,PAY-0730,FALSE,,,2179.21,2179.21,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0731,TXN-731,ORD-731,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0732,TXN-732,ORD-732,PAY-0732,FALSE,,,642.13,642.13,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0733,TXN-733,ORD-733,PAY-0733,FALSE,,,1126.05,1126.05,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0734,TXN-734,ORD-734,PAY-0734,FALSE,,,462.39,462.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0735,TXN-735,ORD-735,PAY-0735,FALSE,,,315.59,315.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0736,TXN-736,ORD-736,PAY-0736,FALSE,,,2032.62,2032.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0737,TXN-737,ORD-737,PAY-0737,FALSE,,,2068.44,2068.44,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0738,TXN-738,ORD-738,PAY-0738,FALSE,,,967.97,967.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0739,TXN-739,ORD-739,PAY-0739,FALSE,,,344.29,344.29,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0740,TXN-740,ORD-740,PAY-0740,FALSE,,,1545.15,1545.15,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0741,TXN-741,ORD-741,PAY-0741,TRUE,settlement_short on #1741,LEAK-SETTLEMENT-SHORT,1277.79,1172.12,105.67,TRUE,105.67,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0742,TXN-742,ORD-742,PAY-0742,FALSE,,,1964.67,1964.67,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0743,TXN-743,ORD-743,PAY-0743,FALSE,,,413.26,413.26,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0744,TXN-744,ORD-744,PAY-0744,FALSE,,,527.48,527.48,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0745,TXN-745,ORD-745,PAY-0745,FALSE,,,1028.99,1028.99,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0746,TXN-746,ORD-746,PAY-0746,FALSE,,,570.54,570.54,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0747,TXN-747,ORD-747,PAY-0747,TRUE,refund_economics on #1747,LEAK-REFUND-ECONOMICS,453.59,445.51,8.08,TRUE,8.08,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0748,TXN-748,ORD-748,PAY-0748,FALSE,,,1964.68,1964.68,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0749,TXN-749,ORD-749,PAY-0749,FALSE,,,946.79,946.79,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0750,TXN-750,ORD-750,PAY-0750,FALSE,,,420.32,420.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0751,TXN-751,ORD-751,PAY-0751,FALSE,,,322.82,322.82,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0752,TXN-752,ORD-752,PAY-0752,FALSE,,,279.59,279.59,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0753,TXN-753,ORD-753,PAY-0753,FALSE,,,348.66,348.66,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0754,TXN-754,ORD-754,PAY-0754,FALSE,,,1773.44,1773.44,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0755,TXN-755,ORD-755,PAY-0755,FALSE,,,726.32,726.32,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0756,TXN-756,ORD-756,PAY-0756,FALSE,,,1362.57,1362.57,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0757,TXN-757,ORD-757,PAY-0757,TRUE,refund_economics on #1757,LEAK-REFUND-ECONOMICS,212.4,210.78,1.62,TRUE,1.62,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0758,TXN-758,ORD-758,PAY-0758,TRUE,fee_excess on #1758,LEAK-FEE-EXCESS,7093.36,7011.95,81.41,TRUE,81.41,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,TRUE
GT-0759,TXN-759,ORD-759,PAY-0759,FALSE,,,568.26,568.26,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0760,TXN-760,ORD-760,PAY-0760,FALSE,,,391.82,391.82,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0761,TXN-761,ORD-761,PAY-0761,FALSE,,,539.96,539.96,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0762,TXN-762,ORD-762,PAY-0762,FALSE,,,739.36,739.36,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0763,TXN-763,ORD-763,PAY-0763,FALSE,,,6952.45,6952.45,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0764,TXN-764,ORD-764,PAY-0764,FALSE,,,504.69,504.69,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0765,TXN-765,ORD-765,PAY-0765,FALSE,,,1206.02,1206.02,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0766,TXN-766,ORD-766,PAY-0766,FALSE,,,1350.37,1350.37,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0767,TXN-767,ORD-767,PAY-0767,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0768,TXN-768,ORD-768,PAY-0768,TRUE,fee_excess on #1768,LEAK-FEE-EXCESS,2816.48,2809.43,7.05,TRUE,7.05,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0769,TXN-769,ORD-769,PAY-0769,FALSE,,,292.3,292.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0770,TXN-770,ORD-770,PAY-0770,FALSE,,,3233.3,3233.3,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0771,TXN-771,ORD-771,PAY-0771,FALSE,,,3607.72,3607.72,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0772,TXN-772,ORD-772,PAY-0772,TRUE,fee_excess on #1772,LEAK-FEE-EXCESS,3149.62,3114.11,35.51,TRUE,35.51,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0773,TXN-773,ORD-773,PAY-0773,TRUE,missing_settlement on #1773,LEAK-MISSING-SETTLEMENT,1988.32,0,1988.32,TRUE,1988.32,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0774,TXN-774,ORD-774,PAY-0774,FALSE,,,1371.98,1371.98,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0775,TXN-775,ORD-775,PAY-0775,FALSE,,,1005.91,1005.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0776,TXN-776,ORD-776,PAY-0776,FALSE,,,432.25,432.25,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0777,TXN-777,ORD-777,PAY-0777,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0778,TXN-778,ORD-778,PAY-0778,FALSE,,,3927.37,3927.37,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0779,TXN-779,ORD-779,PAY-0779,FALSE,,,600.2,600.2,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0780,TXN-780,ORD-780,PAY-0780,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0781,TXN-781,ORD-781,PAY-0781,TRUE,fee_excess on #1781,LEAK-FEE-EXCESS,1171.64,1170.14,1.5,TRUE,1.5,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0782,TXN-782,ORD-782,PAY-0782,FALSE,,,399.11,399.11,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0783,TXN-783,ORD-783,PAY-0783,FALSE,,,1184.4,1184.4,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0784,TXN-784,ORD-784,PAY-0784,FALSE,,,2142.1,2142.1,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0785,TXN-785,ORD-785,PAY-0785,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0786,TXN-786,ORD-786,PAY-0786,TRUE,refund_economics on #1786,LEAK-REFUND-ECONOMICS,166.59,166.06,0.53,TRUE,0.53,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0787,TXN-787,ORD-787,PAY-0787,FALSE,,,1617.97,1617.97,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0788,TXN-788,ORD-788,PAY-0788,FALSE,,,1891.86,1891.86,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0789,TXN-789,ORD-789,PAY-0789,TRUE,refund_economics on #1789,LEAK-REFUND-ECONOMICS,4032.94,3969.23,63.71,TRUE,63.71,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0790,TXN-790,ORD-790,PAY-0790,FALSE,,,1425.62,1425.62,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0791,TXN-791,ORD-791,PAY-0791,FALSE,,,1657.05,1657.05,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0792,TXN-792,ORD-792,PAY-0792,FALSE,,,5932.64,5932.64,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0793,TXN-793,ORD-793,PAY-0793,TRUE,refund_economics on #1793,LEAK-REFUND-ECONOMICS,214.19,212.6,1.59,TRUE,1.59,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,FALSE
GT-0794,TXN-794,ORD-794,PAY-0794,FALSE,,,3518.61,3518.61,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0795,TXN-795,ORD-795,PAY-0795,FALSE,,,1060.49,1060.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0796,TXN-796,ORD-796,PAY-0796,TRUE,fee_excess on #1796,LEAK-FEE-EXCESS,1817.18,1795.21,21.97,TRUE,21.97,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0797,TXN-797,ORD-797,PAY-0797,FALSE,,,396.41,396.41,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0798,TXN-798,ORD-798,PAY-0798,FALSE,,,410.05,410.05,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0799,TXN-799,ORD-799,PAY-0799,FALSE,,,6878.87,6878.87,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0800,TXN-800,ORD-800,PAY-0800,FALSE,,,895.29,895.29,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0801,TXN-801,ORD-801,PAY-0801,FALSE,,,2540.14,2540.14,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0802,TXN-802,ORD-802,PAY-0802,FALSE,,,5564.8,5564.8,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0803,TXN-803,ORD-803,PAY-0803,FALSE,,,11700.71,11700.71,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0804,TXN-804,ORD-804,PAY-0804,FALSE,,,635.49,635.49,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0805,TXN-805,ORD-805,PAY-0805,FALSE,,,996.07,996.07,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0806,TXN-806,ORD-806,PAY-0806,FALSE,,,2503.39,2503.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0807,TXN-807,ORD-807,PAY-0807,TRUE,missing_settlement on #1807,LEAK-MISSING-SETTLEMENT,1616.44,0,1616.44,TRUE,1616.44,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0808,TXN-808,ORD-808,PAY-0808,FALSE,,,297.58,297.58,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0809,TXN-809,ORD-809,PAY-0809,FALSE,,,786.82,786.82,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0810,TXN-810,ORD-810,PAY-0810,FALSE,,,5085.9,5085.9,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0811,TXN-811,ORD-811,PAY-0811,FALSE,,,284.84,284.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0812,TXN-812,ORD-812,PAY-0812,TRUE,missing_settlement on #1812,LEAK-MISSING-SETTLEMENT,531.04,0,531.04,TRUE,531.04,payment captured but settlement never issued; funds held at gateway,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0813,TXN-813,ORD-813,PAY-0813,FALSE,,,380.83,380.83,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0814,TXN-814,ORD-814,PAY-0814,FALSE,,,4723.78,4723.78,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0815,TXN-815,ORD-815,PAY-0815,TRUE,settlement_short on #1815,LEAK-SETTLEMENT-SHORT,1001.18,933.74,67.44,TRUE,67.44,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0816,TXN-816,ORD-816,PAY-0816,TRUE,settlement_short on #1816,LEAK-SETTLEMENT-SHORT,484.11,469.77,14.34,TRUE,14.34,settlement credited below expected net of contractual fees and taxes,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0817,TXN-817,ORD-817,PAY-0817,FALSE,,,284.84,284.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0818,TXN-818,ORD-818,PAY-0818,FALSE,,,5687.12,5687.12,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0819,TXN-819,ORD-819,PAY-0819,FALSE,,,4522.53,4522.53,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0820,TXN-820,ORD-820,PAY-0820,FALSE,,,1841.91,1841.91,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0821,TXN-821,ORD-821,PAY-0821,FALSE,,,291.94,291.94,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0822,TXN-822,ORD-822,PAY-0822,FALSE,,,848.78,848.78,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0823,TXN-823,ORD-823,PAY-0823,FALSE,,,417.76,417.76,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0824,TXN-824,ORD-824,PAY-0824,FALSE,,,1954.08,1954.08,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0825,TXN-825,ORD-825,PAY-0825,TRUE,refund_economics on #1825,LEAK-REFUND-ECONOMICS,24050.7,23576.57,474.13,TRUE,474.13,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0826,TXN-826,ORD-826,,FALSE,,,0.0,0,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0827,TXN-827,ORD-827,PAY-0827,FALSE,,,2933.36,2933.36,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0828,TXN-828,ORD-828,PAY-0828,FALSE,,,1660.5,1660.5,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0829,TXN-829,ORD-829,PAY-0829,FALSE,,,569.39,569.39,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0830,TXN-830,ORD-830,PAY-0830,FALSE,,,1640.87,1640.87,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0831,TXN-831,ORD-831,PAY-0831,FALSE,,,1210.56,1210.56,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0832,TXN-832,ORD-832,PAY-0832,FALSE,,,1261.7,1261.7,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0833,TXN-833,ORD-833,PAY-0833,FALSE,,,853.84,853.84,0.0,FALSE,0.0,,,,2025-05-20,FALSE
GT-0834,TXN-834,ORD-834,PAY-0834,TRUE,fee_excess on #1834,LEAK-FEE-EXCESS,3035.74,3031.27,4.47,TRUE,4.47,gateway charged MDR above negotiated rate card beyond tolerance,RECON_RESULT|RULE_RESULT|RATE_CARD,DRAFT_DISPUTE,2025-05-20,FALSE
GT-0835,TXN-835,ORD-835,PAY-0835,TRUE,refund_economics on #1835,LEAK-REFUND-ECONOMICS,5976.69,5938.05,38.64,TRUE,38.64,gateway did not return MDR fee pro-rata on processed refund,RECON_RESULT|RULE_RESULT|RAW_PAYLOAD,CREATE_DISPUTE,2025-05-20,TRUE
GT-0836,TXN-836,ORD-836,PAY-0836,FALSE,,,1228.81,1228.81,0.0,FALSE,0.0,,,,2025-05-20,FALSE
