audit_id,case_id,actor,event_type,tool_called,tool_parameters,tool_result,decision,previous_state,new_state,amount,evidence_ids,approval_id,correlation_id,prev_hash,entry_hash,created_at
AUD-00078,CASE-0007,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,1541.86,EVID-00022|EVID-00023|EVID-00024,APR-0009,CORR-CASE-0007,9aacb4890449ca2c,07abdfdd4e07f832,2025-04-05T00:00:00Z
AUD-00079,CASE-0007,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00022|EVID-00023|EVID-00024,APR-0009,CORR-CASE-0007,07abdfdd4e07f832,8cedabb1516dbc11,2025-04-05T00:00:00Z
AUD-00080,CASE-0007,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0007""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,1541.86,EVID-00022|EVID-00023|EVID-00024,APR-0009,CORR-CASE-0007,8cedabb1516dbc11,10e62dc81f0879cb,2025-04-05T00:00:00Z
AUD-00081,CASE-0007,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""FINANCIAL_EFFECT_DETECTED"", ""recovered"": 925.12}",verification recorded,,VERIFYING,925.12,EVID-00022|EVID-00023|EVID-00024,,CORR-CASE-0007,10e62dc81f0879cb,3460f42663dc5d87,2025-04-05T00:00:00Z
AUD-00082,CASE-0130,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0130""}",{},case loaded,,INVESTIGATING,0,EVID-00445|EVID-00446|EVID-00447,,CORR-CASE-0130,GENESIS,f98512a0789af717,2025-04-05T00:00:00Z
AUD-00083,CASE-0130,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-844"", ""payment_id"": ""PAY-0844""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00445|EVID-00446|EVID-00447,,CORR-CASE-0130,f98512a0789af717,930e68206875addb,2025-04-05T00:00:00Z
AUD-00084,CASE-0130,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0130""}","{""variance"": 1291.07, ""unexplained"": ""1291.07"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00445|EVID-00446|EVID-00447,,CORR-CASE-0130,930e68206875addb,b74a48f7631b07a1,2025-04-05T00:00:00Z
AUD-00085,CASE-0130,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00445|EVID-00446|EVID-00447,,CORR-CASE-0130,b74a48f7631b07a1,faa418b2f6b44479,2025-04-05T00:00:00Z
AUD-00086,CASE-0130,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0130""}",dispute drafted (L1 automatic),,,1291.07,EVID-00445|EVID-00446|EVID-00447,,CORR-CASE-0130,faa418b2f6b44479,aa5138eada812b3b,2025-04-05T00:00:00Z
AUD-00087,CASE-0130,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,1291.07,EVID-00445|EVID-00446|EVID-00447,APR-0010,CORR-CASE-0130,aa5138eada812b3b,86ea0317ff86252f,2025-04-05T00:00:00Z
AUD-00088,CASE-0130,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00445|EVID-00446|EVID-00447,APR-0010,CORR-CASE-0130,86ea0317ff86252f,206f0f374b283633,2025-04-05T00:00:00Z
AUD-00089,CASE-0130,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0130""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,1291.07,EVID-00445|EVID-00446|EVID-00447,APR-0010,CORR-CASE-0130,206f0f374b283633,a2cd32cf180a5d19,2025-04-05T00:00:00Z
AUD-00090,CASE-0130,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""FINANCIAL_EFFECT_DETECTED"", ""recovered"": 774.64}",verification recorded,,VERIFYING,774.64,EVID-00445|EVID-00446|EVID-00447,,CORR-CASE-0130,a2cd32cf180a5d19,2f46710b62493b90,2025-04-05T00:00:00Z
AUD-00091,CASE-0046,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0046""}",{},case loaded,,INVESTIGATING,0,EVID-00157|EVID-00158|EVID-00159,,CORR-CASE-0046,GENESIS,7cb1109ac7b32165,2025-04-05T00:00:00Z
AUD-00092,CASE-0046,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-231"", ""payment_id"": ""PAY-0231""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00157|EVID-00158|EVID-00159,,CORR-CASE-0046,7cb1109ac7b32165,a98f87c4678983a6,2025-04-05T00:00:00Z
AUD-00093,CASE-0046,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0046""}","{""variance"": 1253.0, ""unexplained"": ""1253.0"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00157|EVID-00158|EVID-00159,,CORR-CASE-0046,a98f87c4678983a6,c108938add139bcd,2025-04-05T00:00:00Z
AUD-00094,CASE-0046,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00157|EVID-00158|EVID-00159,,CORR-CASE-0046,c108938add139bcd,bfd6c1af05108dae,2025-04-05T00:00:00Z
AUD-00095,CASE-0046,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0046""}",dispute drafted (L1 automatic),,,1253.0,EVID-00157|EVID-00158|EVID-00159,,CORR-CASE-0046,bfd6c1af05108dae,83b429137f3d85ed,2025-04-05T00:00:00Z
AUD-00096,CASE-0046,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,1253.0,EVID-00157|EVID-00158|EVID-00159,APR-0011,CORR-CASE-0046,83b429137f3d85ed,f7d6a74702bebd7e,2025-04-05T00:00:00Z
AUD-00097,CASE-0046,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00157|EVID-00158|EVID-00159,APR-0011,CORR-CASE-0046,f7d6a74702bebd7e,f1ba5879cf956ee0,2025-04-05T00:00:00Z
AUD-00098,CASE-0046,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0046""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,1253.0,EVID-00157|EVID-00158|EVID-00159,APR-0011,CORR-CASE-0046,f1ba5879cf956ee0,3b2ba6c05b82bfc2,2025-04-05T00:00:00Z
AUD-00099,CASE-0046,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 1253.0}",verification recorded,,VERIFYING,1253.0,EVID-00157|EVID-00158|EVID-00159,,CORR-CASE-0046,3b2ba6c05b82bfc2,f5fc3678eb8c1bbd,2025-04-05T00:00:00Z
AUD-00100,CASE-0047,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0047""}",{},case loaded,,INVESTIGATING,0,EVID-00160|EVID-00161|EVID-00162,,CORR-CASE-0047,GENESIS,513ad6b54a899a40,2025-04-05T00:00:00Z
AUD-00101,CASE-0047,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-238"", ""payment_id"": ""PAY-0238""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00160|EVID-00161|EVID-00162,,CORR-CASE-0047,513ad6b54a899a40,d9565732af4aca00,2025-04-05T00:00:00Z
AUD-00102,CASE-0047,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0047""}","{""variance"": 1555.29, ""unexplained"": ""1237.65"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00160|EVID-00161|EVID-00162,,CORR-CASE-0047,d9565732af4aca00,79dd8953b9d83fc6,2025-04-05T00:00:00Z
AUD-00103,CASE-0047,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00160|EVID-00161|EVID-00162,,CORR-CASE-0047,79dd8953b9d83fc6,fbe62d29ab715041,2025-04-05T00:00:00Z
AUD-00104,CASE-0047,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0047""}",dispute drafted (L1 automatic),,,1237.65,EVID-00160|EVID-00161|EVID-00162,,CORR-CASE-0047,fbe62d29ab715041,e2061874ab522419,2025-04-05T00:00:00Z
AUD-00105,CASE-0047,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,1237.65,EVID-00160|EVID-00161|EVID-00162,APR-0012,CORR-CASE-0047,e2061874ab522419,73fe8f47956cc3c9,2025-04-05T00:00:00Z
AUD-00106,CASE-0047,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00160|EVID-00161|EVID-00162,APR-0012,CORR-CASE-0047,73fe8f47956cc3c9,006cfaedb0acad87,2025-04-05T00:00:00Z
AUD-00107,CASE-0047,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0047""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,1237.65,EVID-00160|EVID-00161|EVID-00162,APR-0012,CORR-CASE-0047,006cfaedb0acad87,9b5ba534610c31e4,2025-04-05T00:00:00Z
AUD-00108,CASE-0047,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 1237.65}",verification recorded,,VERIFYING,1237.65,EVID-00160|EVID-00161|EVID-00162,,CORR-CASE-0047,9b5ba534610c31e4,cdc34446fe3bde18,2025-04-05T00:00:00Z
AUD-00109,CASE-0081,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0081""}",{},case loaded,,INVESTIGATING,0,EVID-00278|EVID-00279|EVID-00280,,CORR-CASE-0081,GENESIS,28adef64f6710eac,2025-04-05T00:00:00Z
AUD-00110,CASE-0081,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-490"", ""payment_id"": ""PAY-0490""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00278|EVID-00279|EVID-00280,,CORR-CASE-0081,28adef64f6710eac,d6bb70670a2a8125,2025-04-05T00:00:00Z
AUD-00111,CASE-0081,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0081""}","{""variance"": 1183.71, ""unexplained"": ""1183.71"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00278|EVID-00279|EVID-00280,,CORR-CASE-0081,d6bb70670a2a8125,529c745a88ed1ae6,2025-04-05T00:00:00Z
AUD-00112,CASE-0081,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00278|EVID-00279|EVID-00280,,CORR-CASE-0081,529c745a88ed1ae6,ebf638aca249dc7e,2025-04-05T00:00:00Z
AUD-00113,CASE-0081,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0081""}",dispute drafted (L1 automatic),,,1183.71,EVID-00278|EVID-00279|EVID-00280,,CORR-CASE-0081,ebf638aca249dc7e,f2d9e65417d3f3c7,2025-04-05T00:00:00Z
AUD-00114,CASE-0081,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,1183.71,EVID-00278|EVID-00279|EVID-00280,APR-0013,CORR-CASE-0081,f2d9e65417d3f3c7,c55589cb3726fffa,2025-04-05T00:00:00Z
AUD-00115,CASE-0081,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00278|EVID-00279|EVID-00280,APR-0013,CORR-CASE-0081,c55589cb3726fffa,54b373e50c1b72de,2025-04-05T00:00:00Z
AUD-00116,CASE-0081,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0081""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,1183.71,EVID-00278|EVID-00279|EVID-00280,APR-0013,CORR-CASE-0081,54b373e50c1b72de,8f94c0aec6c8284a,2025-04-05T00:00:00Z
AUD-00117,CASE-0081,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 1183.71}",verification recorded,,VERIFYING,1183.71,EVID-00278|EVID-00279|EVID-00280,,CORR-CASE-0081,8f94c0aec6c8284a,5362d697c591672f,2025-04-05T00:00:00Z
AUD-00118,CASE-0101,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0101""}",{},case loaded,,INVESTIGATING,0,EVID-00346|EVID-00347|EVID-00348,,CORR-CASE-0101,GENESIS,c9434840f79bab0f,2025-04-05T00:00:00Z
AUD-00119,CASE-0101,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-668"", ""payment_id"": ""PAY-0668""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00346|EVID-00347|EVID-00348,,CORR-CASE-0101,c9434840f79bab0f,f0c4a9ad6831326f,2025-04-05T00:00:00Z
AUD-00120,CASE-0101,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0101""}","{""variance"": 958.15, ""unexplained"": ""958.15"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00346|EVID-00347|EVID-00348,,CORR-CASE-0101,f0c4a9ad6831326f,e47a202a0d5fe0a5,2025-04-05T00:00:00Z
AUD-00121,CASE-0101,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00346|EVID-00347|EVID-00348,,CORR-CASE-0101,e47a202a0d5fe0a5,f45bf7effbafd9a9,2025-04-05T00:00:00Z
AUD-00122,CASE-0101,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0101""}",dispute drafted (L1 automatic),,,958.15,EVID-00346|EVID-00347|EVID-00348,,CORR-CASE-0101,f45bf7effbafd9a9,c5765d0f379c4156,2025-04-05T00:00:00Z
AUD-00123,CASE-0101,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,958.15,EVID-00346|EVID-00347|EVID-00348,APR-0014,CORR-CASE-0101,c5765d0f379c4156,586ff41e0d796e58,2025-04-05T00:00:00Z
AUD-00124,CASE-0101,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00346|EVID-00347|EVID-00348,APR-0014,CORR-CASE-0101,586ff41e0d796e58,31d8b2956995044b,2025-04-05T00:00:00Z
AUD-00125,CASE-0101,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0101""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,958.15,EVID-00346|EVID-00347|EVID-00348,APR-0014,CORR-CASE-0101,31d8b2956995044b,80dd54b2ba24e507,2025-04-05T00:00:00Z
AUD-00126,CASE-0101,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 958.15}",verification recorded,,VERIFYING,958.15,EVID-00346|EVID-00347|EVID-00348,,CORR-CASE-0101,80dd54b2ba24e507,02e4b21ed148b945,2025-04-05T00:00:00Z
AUD-00127,CASE-0145,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0145""}",{},case loaded,,INVESTIGATING,0,EVID-00496|EVID-00497|EVID-00498,,CORR-CASE-0145,GENESIS,abb5bbe59afe6176,2025-04-05T00:00:00Z
AUD-00128,CASE-0145,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-971"", ""payment_id"": ""PAY-0971""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00496|EVID-00497|EVID-00498,,CORR-CASE-0145,abb5bbe59afe6176,92be632ee76f8683,2025-04-05T00:00:00Z
AUD-00129,CASE-0145,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0145""}","{""variance"": 1328.14, ""unexplained"": ""953.0"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00496|EVID-00497|EVID-00498,,CORR-CASE-0145,92be632ee76f8683,125fb53871707e97,2025-04-05T00:00:00Z
AUD-00130,CASE-0145,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00496|EVID-00497|EVID-00498,,CORR-CASE-0145,125fb53871707e97,06147aadc17a2110,2025-04-05T00:00:00Z
AUD-00131,CASE-0145,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0145""}",dispute drafted (L1 automatic),,,953.0,EVID-00496|EVID-00497|EVID-00498,,CORR-CASE-0145,06147aadc17a2110,e3ab4cef8e5a5c54,2025-04-05T00:00:00Z
AUD-00132,CASE-0145,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,953.0,EVID-00496|EVID-00497|EVID-00498,APR-0015,CORR-CASE-0145,e3ab4cef8e5a5c54,4b26f4782d7d8c66,2025-04-05T00:00:00Z
AUD-00133,CASE-0145,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00496|EVID-00497|EVID-00498,APR-0015,CORR-CASE-0145,4b26f4782d7d8c66,02c996071470074f,2025-04-05T00:00:00Z
AUD-00134,CASE-0145,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0145""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,953.0,EVID-00496|EVID-00497|EVID-00498,APR-0015,CORR-CASE-0145,02c996071470074f,48f29c8ea2cc9cef,2025-04-05T00:00:00Z
AUD-00135,CASE-0145,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 953.0}",verification recorded,,VERIFYING,953.0,EVID-00496|EVID-00497|EVID-00498,,CORR-CASE-0145,48f29c8ea2cc9cef,d5c71c8583bf0539,2025-04-05T00:00:00Z
AUD-00136,CASE-0093,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0093""}",{},case loaded,,INVESTIGATING,0,EVID-00316|EVID-00317|EVID-00318,,CORR-CASE-0093,GENESIS,32de9df6030fc5a8,2025-04-05T00:00:00Z
AUD-00137,CASE-0093,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-623"", ""payment_id"": ""PAY-0623""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00316|EVID-00317|EVID-00318,,CORR-CASE-0093,32de9df6030fc5a8,407a3dcf7d27dd26,2025-04-05T00:00:00Z
AUD-00138,CASE-0093,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0093""}","{""variance"": 876.8, ""unexplained"": ""876.8"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00316|EVID-00317|EVID-00318,,CORR-CASE-0093,407a3dcf7d27dd26,105b72c1e9826212,2025-04-05T00:00:00Z
AUD-00139,CASE-0093,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00316|EVID-00317|EVID-00318,,CORR-CASE-0093,105b72c1e9826212,2f38bda4c67fd947,2025-04-05T00:00:00Z
AUD-00140,CASE-0093,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0093""}",dispute drafted (L1 automatic),,,876.8,EVID-00316|EVID-00317|EVID-00318,,CORR-CASE-0093,2f38bda4c67fd947,cbbda0984ef6c25d,2025-04-05T00:00:00Z
AUD-00141,CASE-0093,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,876.8,EVID-00316|EVID-00317|EVID-00318,APR-0016,CORR-CASE-0093,cbbda0984ef6c25d,041b71da181e35ad,2025-04-05T00:00:00Z
AUD-00142,CASE-0093,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00316|EVID-00317|EVID-00318,APR-0016,CORR-CASE-0093,041b71da181e35ad,af9814bc26446431,2025-04-05T00:00:00Z
AUD-00143,CASE-0093,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0093""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,876.8,EVID-00316|EVID-00317|EVID-00318,APR-0016,CORR-CASE-0093,af9814bc26446431,82bdc75ce054cbcf,2025-04-05T00:00:00Z
AUD-00144,CASE-0093,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""FINANCIAL_EFFECT_DETECTED"", ""recovered"": 526.08}",verification recorded,,VERIFYING,526.08,EVID-00316|EVID-00317|EVID-00318,,CORR-CASE-0093,82bdc75ce054cbcf,3556fab1632d8e9a,2025-04-05T00:00:00Z
AUD-00145,CASE-0092,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0092""}",{},case loaded,,INVESTIGATING,0,EVID-00313|EVID-00314|EVID-00315,,CORR-CASE-0092,GENESIS,3d5c400cec5633f6,2025-04-05T00:00:00Z
AUD-00146,CASE-0092,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-614"", ""payment_id"": ""PAY-0614""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00313|EVID-00314|EVID-00315,,CORR-CASE-0092,3d5c400cec5633f6,567f1aea54775b40,2025-04-05T00:00:00Z
AUD-00147,CASE-0092,AGENT,REASON,calculate_variance|check_contract|check_deadline|check_duplicate_claim,"{""case_id"": ""CASE-0092""}","{""variance"": 1120.72, ""unexplained"": ""822.81"", ""violations"": 1, ""deadline_state"": ""OPEN"", ""is_duplicate"": false}",root cause candidates: SETTLEMENT_MISMATCH,,,0,EVID-00313|EVID-00314|EVID-00315,,CORR-CASE-0092,567f1aea54775b40,e148fef39f6fb80d,2025-04-05T00:00:00Z
AUD-00148,CASE-0092,AGENT,PLAN,,"{""allowed"": [""DRAFT_DISPUTE"", ""CREATE_DISPUTE"", ""NOTIFY_GATEWAY"", ""FINANCE_REVIEW"", ""ESCALATE""]}","{""planned"": ""DRAFT_DISPUTE""}",planned action: DRAFT_DISPUTE,,,0,EVID-00313|EVID-00314|EVID-00315,,CORR-CASE-0092,e148fef39f6fb80d,791d5aae2bdf36ad,2025-04-05T00:00:00Z
AUD-00149,CASE-0092,AGENT,ACT,draft_dispute,{},"{""draft_id"": ""DRF-CASE-0092""}",dispute drafted (L1 automatic),,,822.81,EVID-00313|EVID-00314|EVID-00315,,CORR-CASE-0092,791d5aae2bdf36ad,61bea0cab0d19571,2025-04-05T00:00:00Z
AUD-00150,CASE-0092,AGENT,APPROVAL_REQUEST,,"{""action"": ""CREATE_DISPUTE"", ""risk"": ""L3_FINANCIAL""}",{},requested approval for CREATE_DISPUTE,,PENDING_APPROVAL,822.81,EVID-00313|EVID-00314|EVID-00315,APR-0017,CORR-CASE-0092,61bea0cab0d19571,3cea9141e318d85d,2025-04-05T00:00:00Z
AUD-00151,CASE-0092,HUMAN,APPROVAL_DECISION,,{},{},approved CREATE_DISPUTE,,ACTING,0,EVID-00313|EVID-00314|EVID-00315,APR-0017,CORR-CASE-0092,3cea9141e318d85d,1e327b3c9cc8365e,2025-04-05T00:00:00Z
AUD-00152,CASE-0092,AGENT,ACT,create_dispute,"{""case_id"": ""CASE-0092""}","{""ok"": true, ""k"": [""dispute_id"", ""status""]}",executed CREATE_DISPUTE,,ACTING,822.81,EVID-00313|EVID-00314|EVID-00315,APR-0017,CORR-CASE-0092,1e327b3c9cc8365e,5de7f8e096ef6cf2,2025-04-05T00:00:00Z
AUD-00153,CASE-0092,SERVICE,VERIFY,check_dispute_status|check_recovery,{},"{""status"": ""RECOVERY_VERIFIED"", ""recovered"": 822.81}",verification recorded,,VERIFYING,822.81,EVID-00313|EVID-00314|EVID-00315,,CORR-CASE-0092,5de7f8e096ef6cf2,0c73dd21560456a2,2025-04-05T00:00:00Z
AUD-00154,CASE-0032,AGENT,OBSERVE,get_case_history,"{""case_id"": ""CASE-0032""}",{},case loaded,,INVESTIGATING,0,EVID-00109|EVID-00110|EVID-00111,,CORR-CASE-0032,GENESIS,648d16030820baf0,2025-04-05T00:00:00Z
AUD-00155,CASE-0032,AGENT,INVESTIGATE,get_order|get_settlement|get_bank_transaction,"{""order_id"": ""ORD-157"", ""payment_id"": ""PAY-0157""}","{""settlements_found"": 0, ""bank_found"": false}",financial neighborhood assembled,,,0,EVID-00109|EVID-00110|EVID-00111,,CORR-CASE-0032,648d16030820baf0,72ac67be57111491,2025-04-05T00:00:00Z
